,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
234,39.42857142857143,32.0616181067058,allenai/unifiedqa-t5-base,ecqa,6227,48,unifiedqa_matching
235,55.714285714285715,45.31681292397635,allenai/unifiedqa-t5-large,ecqa,6227,48,unifiedqa_matching
236,55.714285714285715,45.31681292397635,allenai/unifiedqa-t5-large,ecqa,6227,48,unifiedqa_matching
237,55.714285714285715,45.31681292397635,allenai/unifiedqa-t5-large,ecqa,6227,48,unifiedqa_matching
238,35.42857142857142,28.76765377180917,allenai/unifiedqa-t5-base,ecqa,8384,48,unifiedqa_matching
239,35.42857142857142,28.76765377180917,allenai/unifiedqa-t5-base,ecqa,8384,48,unifiedqa_matching
240,54.57142857142857,44.358052832739695,allenai/unifiedqa-t5-large,ecqa,8384,48,unifiedqa_matching
241,54.57142857142857,44.358052832739695,allenai/unifiedqa-t5-large,ecqa,8384,48,unifiedqa_matching
242,54.57142857142857,44.358052832739695,allenai/unifiedqa-t5-large,ecqa,8384,48,unifiedqa_matching
243,44.57142857142857,36.29884898662567,allenai/unifiedqa-t5-base,ecqa,2769,48,unifiedqa_matching
244,44.57142857142857,36.29884898662567,allenai/unifiedqa-t5-base,ecqa,2769,48,unifiedqa_matching
245,60.857142857142854,49.50325322151184,allenai/unifiedqa-t5-large,ecqa,2769,48,unifiedqa_matching
246,60.857142857142854,49.50325322151184,allenai/unifiedqa-t5-large,ecqa,2769,48,unifiedqa_matching
247,60.857142857142854,49.50325322151184,allenai/unifiedqa-t5-large,ecqa,2769,48,unifiedqa_matching
248,41.14285714285714,33.49040540627071,allenai/unifiedqa-t5-base,ecqa,4512,48,unifiedqa_matching
249,41.14285714285714,33.49040540627071,allenai/unifiedqa-t5-base,ecqa,4512,48,unifiedqa_matching
250,54.285714285714285,44.1733945948737,allenai/unifiedqa-t5-large,ecqa,4512,48,unifiedqa_matching
251,54.285714285714285,44.1733945948737,allenai/unifiedqa-t5-large,ecqa,4512,48,unifiedqa_matching
252,54.285714285714285,44.1733945948737,allenai/unifiedqa-t5-large,ecqa,4512,48,unifiedqa_matching
253,41.42857142857143,33.74616551399231,allenai/unifiedqa-t5-base,ecqa,2051,48,unifiedqa_matching
254,41.42857142857143,33.74616551399231,allenai/unifiedqa-t5-base,ecqa,2051,48,unifiedqa_matching
